Genus,genome_count,fraction,percentage
Bovismacovirus,7,0.0003534817956875221,0.03534817956875221
Nyavirus,7,0.0003534817956875221,0.03534817956875221
Gemykroznavirus,7,0.0003534817956875221,0.03534817956875221
Ningirsuvirus,7,0.0003534817956875221,0.03534817956875221
Artemvirus,7,0.0003534817956875221,0.03534817956875221
Ootivirus,7,0.0003534817956875221,0.03534817956875221
Tehnicivirus,7,0.0003534817956875221,0.03534817956875221
Hollowayvirus,7,0.0003534817956875221,0.03534817956875221
Mitdiwavirus,7,0.0003534817956875221,0.03534817956875221
Microwolfvirus,7,0.0003534817956875221,0.03534817956875221
Metavirus,7,0.0003534817956875221,0.03534817956875221
Metamorphoovirus,7,0.0003534817956875221,0.03534817956875221
Merhavirus,7,0.0003534817956875221,0.03534817956875221
Scarabeuvirus,7,0.0003534817956875221,0.03534817956875221
Hahsevirus,7,0.0003534817956875221,0.03534817956875221
Haloferacalesvirus,7,0.0003534817956875221,0.03534817956875221
Hampduvirus,7,0.0003534817956875221,0.03534817956875221
Mivedwarsatellite,7,0.0003534817956875221,0.03534817956875221
Anthevirus,7,0.0003534817956875221,0.03534817956875221
Chloriridovirus,7,0.0003534817956875221,0.03534817956875221
Rydonovirus,7,0.0003534817956875221,0.03534817956875221
Chlorovirus,7,0.0003534817956875221,0.03534817956875221
Aquingentivirus,7,0.0003534817956875221,0.03534817956875221
Formivirus,7,0.0003534817956875221,0.03534817956875221
Shihovirus,7,0.0003534817956875221,0.03534817956875221
Alphayadokarivirus,7,0.0003534817956875221,0.03534817956875221
Manhattanvirus,7,0.0003534817956875221,0.03534817956875221
Alphanudivirus,7,0.0003534817956875221,0.03534817956875221
Hordeivirus,7,0.0003534817956875221,0.03534817956875221
Horwuvirus,7,0.0003534817956875221,0.03534817956875221
Suseptimavirus,7,0.0003534817956875221,0.03534817956875221
Alpharetrovirus,7,0.0003534817956875221,0.03534817956875221
Alphafusellovirus,7,0.0003534817956875221,0.03534817956875221
Iteradensovirus,7,0.0003534817956875221,0.03534817956875221
Limdunavirus,7,0.0003534817956875221,0.03534817956875221
Campduvirus,7,0.0003534817956875221,0.03534817956875221
Cahdavirus,7,0.0003534817956875221,0.03534817956875221
Skatevirus,7,0.0003534817956875221,0.03534817956875221
Zitchvirus,7,0.0003534817956875221,0.03534817956875221
Acadevirus,6,0.0003029843963035904,0.03029843963035904
Aparavirus,6,0.0003029843963035904,0.03029843963035904
Gryffinivirus,6,0.0003029843963035904,0.03029843963035904
Wawtorquevirus,6,0.0003029843963035904,0.03029843963035904
Gregsiragusavirus,6,0.0003029843963035904,0.03029843963035904
Aureusvirus,6,0.0003029843963035904,0.03029843963035904
Fipivirus,6,0.0003029843963035904,0.03029843963035904
Usarudivirus,6,0.0003029843963035904,0.03029843963035904
Sircambvirus,6,0.0003029843963035904,0.03029843963035904
Cronosvirus,6,0.0003029843963035904,0.03029843963035904
Brucesealvirus,6,0.0003029843963035904,0.03029843963035904
Bronvirus,6,0.0003029843963035904,0.03029843963035904
Habenivirus,6,0.0003029843963035904,0.03029843963035904
Bosavirus,6,0.0003029843963035904,0.03029843963035904
Kaohsiungvirus,6,0.0003029843963035904,0.03029843963035904
Avanivirus,6,0.0003029843963035904,0.03029843963035904
Quihndavirus,6,0.0003029843963035904,0.03029843963035904
Narmovirus,6,0.0003029843963035904,0.03029843963035904
Ophiovirus,6,0.0003029843963035904,0.03029843963035904
Omegavirus,6,0.0003029843963035904,0.03029843963035904
Aldormivirus,6,0.0003029843963035904,0.03029843963035904
Bahrchivirus,6,0.0003029843963035904,0.03029843963035904
Parabovirus,6,0.0003029843963035904,0.03029843963035904
Stritovirus,6,0.0003029843963035904,0.03029843963035904
Caeruleovirus,6,0.0003029843963035904,0.03029843963035904
Sherbrookevirus,6,0.0003029843963035904,0.03029843963035904
Oslovirus,6,0.0003029843963035904,0.03029843963035904
Betaarterivirus,6,0.0003029843963035904,0.03029843963035904
Mintuvirus,6,0.0003029843963035904,0.03029843963035904
Crabreovirus,6,0.0003029843963035904,0.03029843963035904
Mydovirus,6,0.0003029843963035904,0.03029843963035904
Turncurtovirus,6,0.0003029843963035904,0.03029843963035904
Betayadokarivirus,6,0.0003029843963035904,0.03029843963035904
Betatectivirus,6,0.0003029843963035904,0.03029843963035904
Jiaodavirus,6,0.0003029843963035904,0.03029843963035904
Orthoebolavirus,6,0.0003029843963035904,0.03029843963035904
Agricanvirus,6,0.0003029843963035904,0.03029843963035904
Wphvirus,6,0.0003029843963035904,0.03029843963035904
Torovirus,6,0.0003029843963035904,0.03029843963035904
Mahqeavirus,6,0.0003029843963035904,0.03029843963035904
Persevirus,6,0.0003029843963035904,0.03029843963035904
Pinlevirus,6,0.0003029843963035904,0.03029843963035904
Pidchovirus,6,0.0003029843963035904,0.03029843963035904
Nipunavirus,6,0.0003029843963035904,0.03029843963035904
Rockefellervirus,6,0.0003029843963035904,0.03029843963035904
Ashucavirus,6,0.0003029843963035904,0.03029843963035904
Scindoambidensovirus,6,0.0003029843963035904,0.03029843963035904
Tobravirus,6,0.0003029843963035904,0.03029843963035904
Nehwtovirus,6,0.0003029843963035904,0.03029843963035904
Amubhivirus,6,0.0003029843963035904,0.03029843963035904
Mechnikovvirus,6,0.0003029843963035904,0.03029843963035904
Nehumivirus,6,0.0003029843963035904,0.03029843963035904
Eganvirus,6,0.0003029843963035904,0.03029843963035904
Rodentiumvirus,6,0.0003029843963035904,0.03029843963035904
Marseillevirus,6,0.0003029843963035904,0.03029843963035904
Pepevirus,6,0.0003029843963035904,0.03029843963035904
Gaprivervirus,6,0.0003029843963035904,0.03029843963035904
Mardivirus,6,0.0003029843963035904,0.03029843963035904
Citlodavirus,6,0.0003029843963035904,0.03029843963035904
Gammacoronavirus,6,0.0003029843963035904,0.03029843963035904
Gammacystovirus,6,0.0003029843963035904,0.03029843963035904
Dianthovirus,6,0.0003029843963035904,0.03029843963035904
Deltapartitivirus,6,0.0003029843963035904,0.03029843963035904
Mehraxmevirus,6,0.0003029843963035904,0.03029843963035904
Lillamyvirus,6,0.0003029843963035904,0.03029843963035904
Ixovirus,6,0.0003029843963035904,0.03029843963035904
Cbunavirus,6,0.0003029843963035904,0.03029843963035904
Longmavirus,6,0.0003029843963035904,0.03029843963035904
Cequinquevirus,6,0.0003029843963035904,0.03029843963035904
Justusliebigvirus,6,0.0003029843963035904,0.03029843963035904
Elemovirus,6,0.0003029843963035904,0.03029843963035904
Jujuvirus,6,0.0003029843963035904,0.03029843963035904
Liefievirus,6,0.0003029843963035904,0.03029843963035904
Jonvirus,6,0.0003029843963035904,0.03029843963035904
Leishmaniavirus,6,0.0003029843963035904,0.03029843963035904
Lederbergvirus,6,0.0003029843963035904,0.03029843963035904
Tritimovirus,6,0.0003029843963035904,0.03029843963035904
Sapovirus,6,0.0003029843963035904,0.03029843963035904
Blattambidensovirus,6,0.0003029843963035904,0.03029843963035904
Saothovirus,6,0.0003029843963035904,0.03029843963035904
Chiruvirus,6,0.0003029843963035904,0.03029843963035904
Ludtovirus,6,0.0003029843963035904,0.03029843963035904
Gammaplatrhavirus,6,0.0003029843963035904,0.03029843963035904
Roseolovirus,6,0.0003029843963035904,0.03029843963035904
Saphexavirus,6,0.0003029843963035904,0.03029843963035904
Scythevirus,6,0.0003029843963035904,0.03029843963035904
Betalipothrixvirus,6,0.0003029843963035904,0.03029843963035904
Orthocystovirus,6,0.0003029843963035904,0.03029843963035904
Becurtovirus,6,0.0003029843963035904,0.03029843963035904
Krischvirus,6,0.0003029843963035904,0.03029843963035904
Sogarnavirus,6,0.0003029843963035904,0.03029843963035904
Klausavirus,6,0.0003029843963035904,0.03029843963035904
Shutovirus,5,0.00025248699691965865,0.025248699691965866
Firunevirus,5,0.00025248699691965865,0.025248699691965866
Henipavirus,5,0.00025248699691965865,0.025248699691965866
Rhizoulivirus,5,0.00025248699691965865,0.025248699691965866
Hennigervirus,5,0.00025248699691965865,0.025248699691965866
Betasclernavirus,5,0.00025248699691965865,0.025248699691965866
Betaricinrhavirus,5,0.00025248699691965865,0.025248699691965866
Quadrivirus,5,0.00025248699691965865,0.025248699691965866
Whahdcavirus,5,0.00025248699691965865,0.025248699691965866
Leonardvirus,5,0.00025248699691965865,0.025248699691965866
Lambdavirus,5,0.00025248699691965865,0.025248699691965866
Kayeltresvirus,5,0.00025248699691965865,0.025248699691965866
Karimacvirus,5,0.00025248699691965865,0.025248699691965866
Felsduovirus,5,0.00025248699691965865,0.025248699691965866
Pagevirus,5,0.00025248699691965865,0.025248699691965866
Pacehavirus,5,0.00025248699691965865,0.025248699691965866
Caelumvirus,5,0.00025248699691965865,0.025248699691965866
Ulipvirus,5,0.00025248699691965865,0.025248699691965866
Kanagawavirus,5,0.00025248699691965865,0.025248699691965866
Siniperhavirus,5,0.00025248699691965865,0.025248699691965866
Kajamanuvirus,5,0.00025248699691965865,0.025248699691965866
Skrubnovirus,5,0.00025248699691965865,0.025248699691965866
Teubervirus,5,0.00025248699691965865,0.025248699691965866
Unicornvirus,5,0.00025248699691965865,0.025248699691965866
Unaquatrovirus,5,0.00025248699691965865,0.025248699691965866
Fionnbharthvirus,5,0.00025248699691965865,0.025248699691965866
Harbinvirus,5,0.00025248699691965865,0.025248699691965866
Mischivirus,5,0.00025248699691965865,0.025248699691965866
Thetahypovirus,5,0.00025248699691965865,0.025248699691965866
Pankowvirus,5,0.00025248699691965865,0.025248699691965866
Foxborovirus,5,0.00025248699691965865,0.025248699691965866
Cripavirus,5,0.00025248699691965865,0.025248699691965866
Palantirivirus,5,0.00025248699691965865,0.025248699691965866
Halcyonevirus,5,0.00025248699691965865,0.025248699691965866
Muminvirus,5,0.00025248699691965865,0.025248699691965866
Delepalmivirus,5,0.00025248699691965865,0.025248699691965866
Cuernavacavirus,5,0.00025248699691965865,0.025248699691965866
Haasevirus,5,0.00025248699691965865,0.025248699691965866
Prihavirus,5,0.00025248699691965865,0.025248699691965866
Pregotovirus,5,0.00025248699691965865,0.025248699691965866
Cultervirus,5,0.00025248699691965865,0.025248699691965866
Stangrhavirus,5,0.00025248699691965865,0.025248699691965866
Hetorquevirus,5,0.00025248699691965865,0.025248699691965866
Innesvirus,5,0.00025248699691965865,0.025248699691965866
Nankokuvirus,5,0.00025248699691965865,0.025248699691965866
Nanditavirus,5,0.00025248699691965865,0.025248699691965866
Jawnskivirus,5,0.00025248699691965865,0.025248699691965866
Ponderosavirus,5,0.00025248699691965865,0.025248699691965866
Vedamuthuvirus,5,0.00025248699691965865,0.025248699691965866
Trichomonasvirus,5,0.00025248699691965865,0.025248699691965866
Perhabdovirus,5,0.00025248699691965865,0.025248699691965866
Malkevirus,5,0.00025248699691965865,0.025248699691965866
Alternavirus,5,0.00025248699691965865,0.025248699691965866
Clostunsatellite,5,0.00025248699691965865,0.025248699691965866
Robigovirus,5,0.00025248699691965865,0.025248699691965866
Marefusivirus,5,0.00025248699691965865,0.025248699691965866
Tepovirus,5,0.00025248699691965865,0.025248699691965866
Vetruanivirus,5,0.00025248699691965865,0.025248699691965866
Piscichuvirus,5,0.00025248699691965865,0.025248699691965866
Amginevirus,5,0.00025248699691965865,0.025248699691965866
Tohvovirus,5,0.00025248699691965865,0.025248699691965866
Certrevirus,5,0.00025248699691965865,0.025248699691965866
Novosibovirus,5,0.00025248699691965865,0.025248699691965866
Andhasavirus,5,0.00025248699691965865,0.025248699691965866
Mechlorovirus,5,0.00025248699691965865,0.025248699691965866
Homburgvirus,5,0.00025248699691965865,0.025248699691965866
Nonagvirus,5,0.00025248699691965865,0.025248699691965866
Tsamsavirus,5,0.00025248699691965865,0.025248699691965866
Barbavirus,5,0.00025248699691965865,0.025248699691965866
Omegatetravirus,5,0.00025248699691965865,0.025248699691965866
Parapoxvirus,5,0.00025248699691965865,0.025248699691965866
Capulavirus,5,0.00025248699691965865,0.025248699691965866
Olpivirus,5,0.00025248699691965865,0.025248699691965866
Rerduovirus,5,0.00025248699691965865,0.025248699691965866
Colneyvirus,5,0.00025248699691965865,0.025248699691965866
Restivirus,5,0.00025248699691965865,0.025248699691965866
Alphanemrhavirus,5,0.00025248699691965865,0.025248699691965866
Triatovirus,5,0.00025248699691965865,0.025248699691965866
Ceetrepovirus,5,0.00025248699691965865,0.025248699691965866
Huylevirus,5,0.00025248699691965865,0.025248699691965866
Ilzatvirus,5,0.00025248699691965865,0.025248699691965866
Gammahypovirus,5,0.00025248699691965865,0.025248699691965866
Perrunavirus,5,0.00025248699691965865,0.025248699691965866
Huchismacovirus,5,0.00025248699691965865,0.025248699691965866
Dyokappapapillomavirus,5,0.00025248699691965865,0.025248699691965866
Alphapleolipovirus,5,0.00025248699691965865,0.025248699691965866
Veterinaerplatzvirus,5,0.00025248699691965865,0.025248699691965866
Rocahepevirus,5,0.00025248699691965865,0.025248699691965866
Tehnexuvirus,5,0.00025248699691965865,0.025248699691965866
Pipefishvirus,5,0.00025248699691965865,0.025248699691965866
Ashcevirus,5,0.00025248699691965865,0.025248699691965866
Ascovirus,5,0.00025248699691965865,0.025248699691965866
Villovirus,5,0.00025248699691965865,0.025248699691965866
Rosemountvirus,5,0.00025248699691965865,0.025248699691965866
Gelderlandvirus,5,0.00025248699691965865,0.025248699691965866
Samwavirus,5,0.00025248699691965865,0.025248699691965866
Gehrmavirus,5,0.00025248699691965865,0.025248699691965866
Bridgettevirus,5,0.00025248699691965865,0.025248699691965866
Yuavirus,5,0.00025248699691965865,0.025248699691965866
Chiunvirus,5,0.00025248699691965865,0.025248699691965866
Sakkuthvirus,5,0.00025248699691965865,0.025248699691965866
Nohrdovirus,5,0.00025248699691965865,0.025248699691965866
Hubramonavirus,5,0.00025248699691965865,0.025248699691965866
Cimandefvirus,5,0.00025248699691965865,0.025248699691965866
Koroslivirus,5,0.00025248699691965865,0.025248699691965866
Slopekvirus,5,0.00025248699691965865,0.025248699691965866
Smasvirus,5,0.00025248699691965865,0.025248699691965866
Keshuvirus,5,0.00025248699691965865,0.025248699691965866
Zindervirus,5,0.00025248699691965865,0.025248699691965866
Avihepevirus,5,0.00025248699691965865,0.025248699691965866
Fagihovirus,5,0.00025248699691965865,0.025248699691965866
Kotilavirus,5,0.00025248699691965865,0.025248699691965866
Agtrevirus,5,0.00025248699691965865,0.025248699691965866
Agatevirus,4,0.00020198959753572692,0.020198959753572693
Abidjanvirus,4,0.00020198959753572692,0.020198959753572693
Aarhusvirus,4,0.00020198959753572692,0.020198959753572693
Koutsourovirus,4,0.00020198959753572692,0.020198959753572693
Avibirnavirus,4,0.00020198959753572692,0.020198959753572693
Oryzavirus,4,0.00020198959753572692,0.020198959753572693
Apihcavirus,4,0.00020198959753572692,0.020198959753572693
Wahspovirus,4,0.00020198959753572692,0.020198959753572693
Prunevirus,4,0.00020198959753572692,0.020198959753572693
Acanvirus,4,0.00020198959753572692,0.020198959753572693
Kempsvovirus,4,0.00020198959753572692,0.020198959753572693
Brevihamaparvovirus,4,0.00020198959753572692,0.020198959753572693
Bridfovirus,4,0.00020198959753572692,0.020198959753572693
Karamvirus,4,0.00020198959753572692,0.020198959753572693
Chlamydiamicrovirus,4,0.00020198959753572692,0.020198959753572693
Chordovirus,4,0.00020198959753572692,0.020198959753572693
Salasvirus,4,0.00020198959753572692,0.020198959753572693
Phlegivirus,4,0.00020198959753572692,0.020198959753572693
Nohmivirus,4,0.00020198959753572692,0.020198959753572693
Santhisvirus,4,0.00020198959753572692,0.020198959753572693
Icumivirus,4,0.00020198959753572692,0.020198959753572693
Gammanudivirus,4,0.00020198959753572692,0.020198959753572693
Dyoomikronpapillomavirus,4,0.00020198959753572692,0.020198959753572693
Hurlivirus,4,0.00020198959753572692,0.020198959753572693
Alphapaprhavirus,4,0.00020198959753572692,0.020198959753572693
Rubivirus,4,0.00020198959753572692,0.020198959753572693
Tartuvirus,4,0.00020198959753572692,0.020198959753572693
Temblevirus,4,0.00020198959753572692,0.020198959753572693
Getalongvirus,4,0.00020198959753572692,0.020198959753572693
Doucettevirus,4,0.00020198959753572692,0.020198959753572693
Pifdecavirus,4,0.00020198959753572692,0.020198959753572693
Niwtuvirus,4,0.00020198959753572692,0.020198959753572693
Sapelovirus,4,0.00020198959753572692,0.020198959753572693
Sawgrhavirus,4,0.00020198959753572692,0.020198959753572693
Iltovirus,4,0.00020198959753572692,0.020198959753572693
Lumosvirus,4,0.00020198959753572692,0.020198959753572693
Lymphocystivirus,4,0.00020198959753572692,0.020198959753572693
Salisharnavirus,4,0.00020198959753572692,0.020198959753572693
Samektorquevirus,4,0.00020198959753572692,0.020198959753572693
Schifferlevirus,4,0.00020198959753572692,0.020198959753572693
Percilovirus,4,0.00020198959753572692,0.020198959753572693
Percyvirus,4,0.00020198959753572692,0.020198959753572693
Alphaglobulovirus,4,0.00020198959753572692,0.020198959753572693
Alphanecrovirus,4,0.00020198959753572692,0.020198959753572693
Hohnivirus,4,0.00020198959753572692,0.020198959753572693
Alphasphaerolipovirus,4,0.00020198959753572692,0.020198959753572693
Citexvirus,4,0.00020198959753572692,0.020198959753572693
Hoswirudivirus,4,0.00020198959753572692,0.020198959753572693
Rosebushvirus,4,0.00020198959753572692,0.020198959753572693
Cocosatellite,4,0.00020198959753572692,0.020198959753572693
Armandvirus,4,0.00020198959753572692,0.020198959753572693
Dexdertvirus,4,0.00020198959753572692,0.020198959753572693
Dongdastvirus,4,0.00020198959753572692,0.020198959753572693
